"az_early_az_late","az_early_tx_early","az_early_tx_late","az_late_tx_early","az_late_tx_late","tx_early_tx_late","az_early_az_late-pval","az_early_tx_early-pval","az_early_tx_late-pval","az_late_tx_early-pval","az_late_tx_late-pval","tx_early_tx_late-pval"
"GB49925",0,7.84929356357766e-05,0,4.91723038126279e-05,0,7.84929356357766e-05,0.776,0.061,0.738,0.08,0.56,0.001
"GB49926",0.0127089047565079,0.00926113491754321,0.016139450322359,0.029816638267915,0.00732347791136789,0.0500214733663571,0.067,0.096,0.044,0.001,0.08,0
"GB49947",0.0134906117355548,0.0239343339067801,0.0150041239729721,0.0200249968561803,0.000241707516219547,0.0249925094171648,0,0,0,0,0.301,0
"GB49952",0.00257492621652822,0.00432728026476059,0.00338742608240017,0.00249107804239646,0.000246886485802622,0.00256615075661248,0,0,0,0,0.133,0
"GB40922",0,0,0,0,0,0,1,1,1,1,1,1
"GB49957",0,0,0,0,0,0,1,1,1,1,1,1
"GB49958",0.0984037268757689,-0.00722854785838867,0.0924928871174696,0.117331934580899,-0.00197670711861164,0.111433600752604,0,0.979,0,0,0.562,0
"GB49960",0.0679107090889424,0.0308560513193561,0.0272554571591898,0.0910844081318917,0.0110187606394854,0.0448741903147858,0,0,0.001,0,0.002,0
"GB49961",0.0116460374076628,0.00726528397379578,0.0109523648641935,0.00732314671633028,0.00076178679005523,0.00467406625638911,0,0,0,0,0.188,0
"GB49962",0.0411923518682752,0.0100472593640727,0.0386862980396026,0.0318834652238614,0.00202393190989725,0.0306556798933679,0,0.01,0,0,0.132,0
"GB49963",0.0168005777101466,0.00917627596944481,0.0163253332629139,0.0133860168623231,0.00280690400555383,0.0112136777516681,0,0.001,0,0,0.034,0
"GB49965",3.32203840276435e-05,0,0,3.32203840276435e-05,3.32203840276435e-05,0,0.077,0.938,0.91,0.057,0.057,0.785
"GB49966",0,0,0,0,0,0,1,1,1,1,1,1
"GB49967",0.00691748843580831,0.00532634151981404,0.00706066147380013,0.0101444179072386,0.00155287880216748,0.00685219181204644,0,0,0,0,0.011,0
"GB49968",0.0431517213729685,0.0397831765057765,0.0847517785547195,0.0457654220886682,0.00997816785230932,0.050213501252186,0.004,0.002,0,0,0.055,0
"GB40929",0.050538758929111,0.00843339426264078,0.0697527769578643,0.0623208932436338,-0.000107817622256201,0.075798631431474,0,0.037,0,0,0.415,0
"GB49969",0,2.61643118786292e-05,-5.70027931368067e-05,2.61643118786292e-05,0,2.61643118786292e-05,0.865,0.187,0.995,0.226,0.711,0.155
"GB49972",0.0167666921905808,0.00525402706720668,0.011808123381677,0.0157817457927169,0.001778680928749,0.0101554294372487,0,0.007,0,0,0.063,0
"GB49976",0.00903357765942026,0.00815159124503573,0.0051931548555717,0.0167121054650443,0.00236980141347587,0.00923763107060405,0,0,0.005,0,0.007,0
"GB49977",0,2.61643118786292e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.933,0.095,0.917,0.148,0.837,0.083
"GB49979",0.00687242713952252,0.00131465680332565,0.0087542277196464,0.00461406525559793,0.000781959203911553,0.00470227906916054,0,0.085,0,0,0.097,0
"GB49981",0.0676225044690563,0.0134707762598059,0.0600479297031021,0.0541169192416511,0.00348980871822568,0.0405220868878899,0,0.003,0,0,0.061,0
"GB49982",0.00823299972711,0.00313719263245527,0.00673395954017642,0.00598627105919924,0.00297742486117614,0.00609054014479193,0.001,0.031,0,0,0.006,0
"GB49983",0.0253199801449034,0.0209615893985268,0.0243350678134342,0.0148267425776764,0.0024217767666177,0.00841589408515098,0,0,0,0,0.035,0
"GB49984",0.00699827496118888,0.00544537237407938,0.00700498860314891,0.00368746894044414,0.00055398106873672,0.00246820984604523,0,0,0,0,0.118,0
"GB49985",0,0,0,0,0,0,1,1,1,1,1,1
"GB40930",0.0163461326575988,0.00878412295292086,0.0298289283807619,0.0188161195987402,0.00574493751382399,0.0237656732961579,0.003,0.011,0,0,0.013,0
"GB49990",0.0766294211361822,0.00582017617947161,0.0775444358021492,0.044589308531959,0.00595807192066533,0.0419218123430893,0,0.035,0,0,0.013,0
"GB49993",0.0107299870767349,0.00616908603416055,0.0121492883642725,0.00764878913952316,0.00231358996624498,0.00322175711642514,0,0.003,0,0,0.014,0.002
"GB49997",0.000136798905608693,0.000267620465001728,0.000185094085749737,7.21816451099144e-05,4.82951801410447e-05,0.000129103189273283,0.083,0.005,0.022,0.099,0.185,0.009
"GB49998",0.0692120684600046,0.0104243246929799,0.0865928221394907,0.0297905086274479,0.00379067801340116,0.042541891434294,0,0.005,0,0,0.024,0
"GB50000",0.00501002632513903,0.00271971601936671,0.0102466773918932,0.00616158493018715,0.00285699321410793,0.00824137824635773,0.001,0.021,0,0,0.001,0
"GB50001",0.0576457470038151,0.0276450221107233,0.0732162217107528,0.0243300741992226,0.00558752088888037,0.0289629949316315,0,0,0,0,0.003,0
"GB50002",0.00797331934577616,0.0317331010019647,0.0285124233087408,0.000925349296208244,-0.000185379783490092,0.000242051807079702,0.144,0.02,0.026,0.298,0.331,0.326
"GB50003",0.00563968459685671,0.00301183483119583,0.00677679977852086,0.00875329105471134,0.000191703909108498,0.00848731752267329,0,0.004,0,0,0.319,0
"GB50006",0.0128796694200743,0.0177115336779202,0.00815164980217042,0.0441848251785795,0.00100296510049858,0.0332077811729695,0.013,0.004,0.024,0,0.213,0
"GB50007",0.0185555143185813,0.0013578416205815,0.0190773275069396,0.0155799337967866,-0.000284256173841202,0.0158781644358164,0,0.183,0,0,0.513,0
"GB40931",0.0207008886465374,0.00661821450789857,0.0313449401334983,0.00807069269103711,-0.00203480720731863,0.0150856195833708,0.022,0.113,0.003,0.049,0.649,0.008
"GB50008",0.0049925687510074,0.00203034497957943,0.00422806967050893,0.0127894239287502,0.00145319253491505,0.0110083295915943,0.009,0.084,0.02,0,0.068,0
"GB50009",0.00911468182360953,0.00879669436486141,0.00832116904767599,0.0175292914491737,0.00232554806547236,0.0121741246697841,0,0.001,0,0,0.021,0
"GB50010",0.0554245869840826,0.0262537043141895,0.0430531341048174,0.0196530731373689,0.0017149937734886,0.0124218940609516,0,0,0,0,0.078,0
"GB50011",0.00817713378895479,0.00216958395731692,0.0093460188260126,0.0113039206889317,0.000638321664712671,0.0106201259209743,0.003,0.089,0.001,0,0.18,0
"GB50012",0.0485957796691515,0.00326894245865794,0.0453420514439897,0.0365840164638238,0.00263945441342672,0.0320567491817495,0,0.154,0,0,0.12,0
"GB50013",0.0180573476481015,0.00214567337466232,0.0199421280310743,0.00947981093229433,0.000481330076065656,0.00939196314266511,0,0.055,0,0,0.186,0
"GB50026",0.0616076071341188,0.00745265509847381,0.0688518468783645,0.0260752246116284,0.000125830229079971,0.0293520835551342,0,0.019,0,0,0.311,0
"GB50040",0.0003467839913186,0.000151151847984532,0.000547195622434993,-9.47411873775117e-06,0,5.34842692759829e-05,0.018,0.089,0.002,0.49,0.446,0.164
"GB50041",0.000453233237583062,0.000369048770613722,0.00078798639458455,0.000295835116457144,5.73679740981659e-05,0.000521269515763922,0.03,0.04,0.005,0.022,0.253,0.002
"GB50043",0.0474169810124058,0.0122086891836927,0.0823762671045429,0.0213319450185092,0.00768826275749812,0.0369067036655242,0,0.001,0,0,0.004,0
"GB40932",0.0440438931081032,0.014587598741724,0.0432250736247082,0.0175796716972123,0.000994304542119795,0.0149284051796691,0,0.001,0,0,0.195,0
"GB50046",0.00116915527109107,0.00179911484416861,0.00583543449696378,-0.00105282745783297,-0.00422851274102798,0.00201945375686174,0.272,0.254,0.155,0.407,0.855,0.192
"GB50047",0.0921377817378903,0.0556267498865686,0.110620569658622,0.0197130369828128,-0.000925628638219989,0.0266380111328267,0,0.002,0,0.008,0.469,0
"GB50048",0,0,0,0,0,0,1,1,1,1,1,1
"GB50050",0.0604596859617471,0.0127399592229624,0.0634057406911498,0.0484677326530089,-0.00193263128785115,0.0484454197295932,0,0.049,0,0,0.619,0
"GB50051",0.0136229756167099,0.0112944823102372,0.0183338358045178,0.0136718201605727,0.00134848447183455,0.0115639644680702,0,0,0,0,0.088,0
"GB50063",0.0426289484268474,0.0223244515811375,0.0546527017597996,0.0213583625295426,0.00448204365805038,0.0208915754168933,0,0,0,0,0.007,0
"GB50064",0,0,0,0,0,0,1,1,1,1,1,1
"GB50065",0.00157822102171534,0.00340057310938691,0.00151796826045936,0.00118287649749416,-6.03740777860295e-05,0.00147152251802085,0,0,0.001,0,0.609,0
"GB50066",0.102477834330007,0.04854235284733,0.114172631547467,0.0272733595622519,0.00664753304959598,0.0307280449391324,0,0,0,0,0.009,0
"GB50074",0.0610549132947977,NA,0.109903176490572,0.0610549132947977,0.0101984104749343,0.109903176490572,0.001,NA,0,0,0.057,0
"GB40937",0.0250723005874365,0.0119367490874086,0.0326372274064748,0.00655447040225021,0.000297014053753375,0.00833196980894835,0,0,0,0,0.318,0
"GB50085",0.0173073649165177,0.0606604581532257,0.0707967269743844,0.014742928809413,0.0189516211586626,0.00272975345450344,0.038,0,0,0.023,0.009,0.16
"GB50087",0.023410529583419,-0.00622067811919047,0.0307921071120938,0.0222247225932084,-0.00323570165203391,0.0277426224722191,0.009,0.945,0.002,0.004,0.858,0
"GB50088",0.0171995923487573,0.00969916927306713,0.0170032720655509,0.0235639557610483,0.000536230313945674,0.0185617234669271,0,0.002,0,0,0.268,0
"GB50091",0,7.84929356357766e-05,0,7.84929356357766e-05,0,7.84929356357766e-05,0.836,0.067,0.831,0.046,0.658,0.028
"GB50098",0.0132537518487921,0.0054846746133026,0.0183269700826213,0.0215614848586471,0.00191098532886569,0.0251156234979756,0,0.023,0,0,0.095,0
"GB50099",0,0.000130821559392924,0,0.000130821559392924,0,8.08055932860485e-05,0.707,0.051,0.666,0.012,0.526,0.026
"GB50101",0.000547195622434993,0.000526296995070341,0.000547195622434993,0.000156985871271553,0,8.19620088772233e-05,0,0.001,0.002,0.018,0.508,0.095
"GB50114",-6.36950188137586e-05,0.000344369703915159,0.000128101843492767,0.000415483411114304,4.82951801410447e-05,0.000268058783423952,0.64,0.032,0.176,0.001,0.273,0.006
"GB50115",0.017365987689173,0.0116129380332106,0.0233932488203084,0.0181492124378847,0.00501167723432905,0.0273393631090735,0,0.003,0,0,0.003,0
"GB50117",0,5.23286237572584e-05,-5.70027931368067e-05,5.23286237572584e-05,0,5.23286237572584e-05,0.812,0.077,0.985,0.062,0.623,0.025
"GB40942",0.0746291109822708,0.00901293502671929,0.101359459649573,0.050861665267411,0.000438586387320083,0.0702878083126697,0,0.034,0,0,0.314,0
"GB50118",0.0312329615100158,0.00829810527043662,0.0565935798371949,0.0216413133508844,0.0114356244768336,0.0317865714122997,0,0.03,0,0,0.001,0
"GB50119",0.0368825362057177,-0.000248455386633539,0.0557212810816892,0.0410509086523436,0.003427060816238,0.0555100653222325,0,0.411,0,0,0.059,0
"GB50120",0.00385529330781054,0.00579538477083186,0.0121949076824297,0.00433850613245568,0.00245598933090052,0.00870977840169729,0.013,0,0,0.001,0.019,0
"GB50121",0.0148319561466939,0.0109136156194979,0.0199518853328048,0.0180789302117151,0.00468075014843283,0.026544511348909,0,0.005,0,0,0.005,0
"GB50140",0,0.000149997337775543,4.82951801410447e-05,0.000209314495028812,4.82951801410447e-05,0.000257609675169856,0.53,0.061,0.243,0,0.233,0
"GB50141",0.037580708613115,0.00504691815483871,0.0632276069757329,0.0244985603926301,0.00536769871471698,0.0447933808157741,0,0.107,0,0,0.031,0
"GB50142",0,0,0,0,0,0,1,1,1,1,1,1
"GB50147",0.0257464504740649,0.0175688913797335,0.0310926665271978,0.0529565724477272,0.00254716659710053,0.0640561821430005,0,0,0,0,0.07,0
"GB50148",0.0158191912915768,0.00636570463284047,0.0174265167871377,0.0154089659436815,0.000725261933661847,0.0158014573989662,0,0.003,0,0,0.215,0
"GB50149",0.015923095777634,0.0231245544690816,0.00664602593651153,0.0266092685782597,0.00516664694542635,0.0313763518951242,0,0,0.019,0,0.01,0
"GB40951",0.0356208091054638,0.0201049135040056,0.0412971780514708,0.012115177618372,8.14566499220959e-05,0.02146373735401,0.006,0.028,0.002,0.035,0.341,0.007
"GB50150",0.00103589789491176,0.00106285102824899,0.00105942529297787,0.000815843759226276,9.48300134174795e-05,0.000303310258998879,0.031,0.025,0.021,0.019,0.264,0.115
"GB50151",0.0244443488008823,0.0257466106603238,0.0416786528311214,0.0578389959165836,-0.00022043225494639,0.0836098417654487,0,0,0,0,0.441,0
"GB50152",0.073777263646495,0.014116751640642,0.0641655172413793,0.105716272601419,0.00292982900574223,0.0959521245455661,0,0.007,0,0,0.072,0
"GB50153",0.0165306880785822,0.0118352471278929,0.0276964725240588,0.0124008041477092,0.0012695348148628,0.0143426261549803,0,0,0,0,0.117,0
"GB50154",0.0763887862257242,0.0208319657683285,0.0840246145679611,0.0683141133672452,0.000952346869181109,0.0671962213134526,0,0.002,0,0,0.256,0
"GB50155",0.00098316082291583,0.00118083529261259,0.00203480682252821,6.56913618023447e-05,0.000116796304360234,0.000210524192499562,0.006,0.004,0.001,0.257,0.164,0.076
"GB50156",0.000413596798163107,0.000275051096457646,0.000448716490541679,0.000261643118785959,1.6099300485295e-05,0.000134032674246498,0.018,0.056,0.009,0.031,0.355,0.091
"GB50157",0,0,0,0,0,0,1,1,1,1,1,1
"GB50160",0.000243184700031929,0.000829025706883812,0.000434544306896711,0.000451849374085267,5.73679740981659e-05,0.000442776580128035,0.038,0.001,0.01,0,0.204,0
"GB50170",0.000920129791761481,0.00123942242371011,0.000924228017431084,0.000584730910195841,-0.00015192266901054,0.000535970903223548,0.005,0.001,0.002,0,0.929,0
"GB40953",0.159840120066975,0.0130803199765075,0.18950363173769,0.227962376209202,0.00539573715622588,0.245516129834855,0,0.068,0,0,0.113,0
"GB50171",0.0237083970996691,0.0289405622961015,0.0223158024687123,0.0405405453789676,0.000713002461466994,0.0350852131841962,0,0,0,0,0.24,0
"GB50174",0.0075338202168348,0.00620862746552964,0.00647880146240831,0.00872263972628107,7.45461738438369e-05,0.00695293766611693,0.001,0,0.001,0,0.358,0
"GB50175",0.0228488457444963,0.00574721475659845,0.0209017498972521,0.0194869915839364,0.00296244621299813,0.0129269537358121,0,0.015,0,0,0.036,0
"GB50177",-0.00878883142345255,0.0430050718512258,-0.0084750251602308,0.0440688345813639,-0.00525044489682358,0.0476483909714229,1,0.008,1,0,0.887,0
"GB50178",0.00849831827344738,0.0092172974994007,0.0121295324234838,0.00675661707322506,0.000449709454894198,0.00598369820502942,0,0,0,0,0.237,0
"GB50179",0.198059787774871,0.0031590574161714,0.211964992989066,0.187089068079974,-0.00120334099180042,0.205974327786636,0,0.224,0,0,0.516,0
"GB50180",0.00164515022639811,0.00325116715915763,0.00316807442771461,0.00208545523490655,0.000312154262564146,0.002077750704641,0.009,0,0,0,0.197,0
"GB50182",0.198339256041691,0.00173702350881655,0.150872057925965,0.153264497996624,0.00391026675413619,0.109704385520642,0,0.275,0,0,0.121,0
"GB50184",0,0,0,0,0,0,1,1,1,1,1,1
"GB50185",0.00512293445828138,0.00316958200869377,0.00689779099668497,0.00650226679445765,0.00125393594358725,0.0070086320927939,0,0.002,0,0,0.029,0
"GB40955",0.260476878612717,0.0234432234432235,0.315345573966264,0.190171005978358,0.000927250086274145,0.244846207580443,0,0.039,0,0,0.24,0
"GB40081",0.00571801202957389,0.00591601389395724,0.0069419204420692,0.00534611224891679,0.00153847777413962,0.0051007335121207,0,0,0,0,0.008,0
"GB40006",0.0103864289614262,0.00761975813209215,0.010869308771018,0.00241272919835367,0.000962508885571811,0.000749335374731763,0,0,0,0,0.029,0.047
"GB50188",0.0143808043432329,0.00671951487657818,0.0312915170646683,0.00981207147216678,0.00505526170266057,0.0173243967991418,0.002,0.009,0,0,0.005,0
"GB50189",0.0347772357295898,0.00316849339824687,0.0465272498757647,0.0278831264984243,0.000721454849988312,0.0375980424646658,0,0.084,0,0,0.192,0
"GB50191",0.010374953941231,0.00255652673365825,0.0142904585313398,0.00427574286125976,0.00140299997482973,0.00653243490132505,0,0.019,0,0,0.039,0
"GB50192",0.000102060669094683,0.000218729273691487,2.95454162476672e-05,0.000377932711251749,0.000353280638546005,0.000517871667929493,0.306,0.136,0.417,0.011,0.013,0.001
"GB50207",9.96611520829305e-05,2.61643118786292e-05,0,3.78625736179306e-05,9.96611520829305e-05,2.61643118786292e-05,0.087,0.331,0.695,0.122,0.043,0.234
"GB50219",-0.000100447144326443,0.000411655979736691,-3.28538265861322e-05,0.000504177997842414,1.02365494414336e-06,0.000245066454999443,0.76,0.008,0.565,0,0.466,0.007
"GB50222",0.0137455635427922,0.00973214412707324,0.0144252751289936,0.00143207373098286,-9.24240882782534e-05,0.00144630346696195,0,0,0,0.026,0.46,0.021
"GB50223",0.0145574712147702,0.00549871760630205,0.0181221146362091,0.00959232789686193,0.00110353857582768,0.00851714115815572,0,0.002,0,0,0.094,0
"GB50224",0.000279594554936535,0.000794938197823836,0.000571343212505626,0.000432741134355652,9.05883581258093e-05,0.000365447092202542,0.027,0,0.001,0,0.142,0
"GB50225",0.00134385248002888,0.00220293233313096,0.00192163440867454,0.00154162406361313,0.0002547004874911,0.00119143624490814,0.001,0,0,0,0.134,0
"GB40956",0.0350779565930218,0.0330568200380625,0.000180465670507446,0.0989245727048765,0.0189364187734165,0.0307085435238293,0.01,0.011,0.327,0,0.007,0.001
"GB50226",0.00925849767366227,0.00153404277157576,0.0121776379745034,0.00364055380204387,-0.000207018668116676,0.0054387782713734,0,0.071,0,0,0.518,0
"GB50227",0.0021131795942595,-0.00701552349909407,0.0049331946555724,0.0103689489089017,6.36101678130885e-06,0.00958169589857494,0.274,0.885,0.204,0.062,0.33,0.073
"GB50232",0.00126380049188657,0.000548603192357389,0.00114712205502254,0.00186016204043216,0.000708013655762563,0.00100185070485337,0.005,0.066,0.008,0,0.005,0
"GB50236",0.0107299870767349,0.00616908603416055,0.0121492883642725,0.00764878913952316,0.00231358996624498,0.00322175711642514,0.001,0.003,0,0,0.016,0.001
"GB50247",0.133007534909833,0.00461118070290556,0.102845561780788,0.115488864107759,0.00728745587487134,0.0818210319518191,0,0.127,0,0,0.035,0
"GB50248",0.0122423157198801,0.00423271715249807,0.016428227628142,0.00976921102172523,0.00342784426340625,0.0102778453014417,0,0.008,0,0,0.002,0
"GB50249",0.00853375809456247,0.00786157439403756,0.00758768749812799,0.0110278939486732,0.00230478724166616,0.00581350088781585,0,0,0,0,0.003,0
"GB50250",0.0115887437801083,0.00294983765411905,0.0110858316546194,0.00617437107888252,0.00118686910795518,0.00489927881286412,0,0.014,0,0,0.034,0
"GB50251",0.063262841773679,0.00330709122553152,0.037943119949006,0.0666908403154891,0.00628624357152718,0.03798444602117,0,0.09,0,0,0.004,0
"GB50254",0.0748958355941073,0.00220475755373928,0.0941070815758462,0.0436641567101947,-0.000781349332503734,0.0645878725325207,0,0.26,0,0,0.468,0
"GB40957",0.0202031025693791,0.00296513782972163,0.0234904582319644,0.0296300110590828,-0.000829003564811082,0.0312026069325303,0,0.157,0,0,0.604,0
"GB50256",0.0553661491227518,0.0113970853183233,0.066572945475718,0.0401244902398414,0.00211671685362358,0.0466754315844101,0,0.008,0,0,0.123,0
"GB50257",-3.36089135473117e-05,0.00035932425134455,-3.28538265861322e-05,0.000422539690168144,1.02365494414336e-06,0.000317766296801802,0.608,0.013,0.565,0,0.446,0.002
"GB50258",0.0743583727498395,-0.00238208232349146,0.0546112447279902,0.0633954953562574,0.00525698445967926,0.0438777793375628,0,0.758,0,0,0.035,0
"GB50259",0.00431911372492044,-0.00676105984489483,-0.00457668382772658,0.00310724825261544,0.0123198277933717,-0.0013411632629543,0.192,0.925,0.717,0.175,0.031,0.486
"GB50261",0.00469576985976561,0.00259731448130718,0.00141966079765532,0.00626551269396314,0.00241545662635168,0.00297897155307136,0.001,0.017,0.065,0,0.002,0
"GB50262",0,5.23286237572584e-05,2.41475900705224e-05,5.23286237572584e-05,2.41475900705224e-05,1.44631033949238e-06,0.699,0.129,0.336,0.111,0.325,0.367
"GB50264",0.00522233237224368,0.0142179530355888,0.00574485495660448,0.00913013289202846,-0.000359675663642145,0.0101992994014276,0,0,0,0,0.731,0
